,zipcode,latitude,longitude,cluster
2279,95321,32.5437,-85.6871,14
2280,75247,47.1291,-122.4094,1
2281,80477,33.0785,-86.5536,14
2282,43149,33.2293,-86.5299,14
2283,80454,43.4457,-92.761,7
2284,65809,48.4786,-122.3345,1
2285,02539,43.3875,-93.7517,7
2286,75134,42.3271,-71.2315,9
2287,46263,40.7277,-73.7489,17
2288,43832,39.4174,-82.5923,15
2289,07677,40.0896,-75.2601,18
2290,33760,40.1132,-75.1869,18
2291,03087,41.9202,-87.7535,11
2292,35125,42.4321,-71.455,9
2293,07082,40.6466,-74.829,-1
2294,47246,42.3535,-71.1329,9
2295,33151,40.9048,-74.2168,17
2296,15221,38.8076,-104.7403,2
2297,06084,29.5055,-94.9893,6
2298,94618,31.2668,-85.3971,-1
2299,48336,30.0336,-95.261,6
2300,11236,33.3072,-87.5859,14
2301,75234,39.3039,-85.7714,16
2302,01908,27.9004,-82.7152,3
2303,36022,40.2739,-81.594,15
2304,35976,35.0999,-81.7056,4
2305,35072,39.9789,-105.1456,2
2306,80121,39.6842,-83.9369,15
2307,28168,37.7813,-122.4167,0
2308,16037,29.7179,-95.4263,6
2309,55940,39.5509,-82.5626,15
2310,97307,32.8152,-96.8703,5
2311,19040,35.9004,-120.5929,0
2312,77575,37.3702,-122.2182,0
2313,39629,40.6287,-74.8855,-1
2314,95130,32.6446,-89.5494,13
2315,39047,41.4543,-70.562,9
2316,29341,43.264,-91.48,7
2317,55910,40.5709,-74.2466,17
2318,48080,42.6344,-71.2983,9
2319,07450,39.8427,-82.5462,15
2320,01969,37.6196,-122.4816,0
2321,46176,39.8634,-105.1724,2
2322,47403,36.9835,-78.2372,8
2323,93706,33.7684,-86.8084,14
2324,39169,36.0403,-80.1933,4
2325,98057,32.5223,-96.6643,5
2326,16066,41.6601,-70.2967,9
2327,39666,43.9331,-93.9542,7
2328,08869,32.8826,-88.8289,13
2329,55963,41.0647,-74.4359,17
2330,18947,31.4563,-90.4732,13
2331,23867,35.5188,-81.4589,4
2332,54734,34.3449,-86.2752,14
2333,68137,29.4694,-95.3503,6
2334,77371,44.4477,-93.4252,7
2335,43137,34.1566,-97.1792,5
2336,48042,41.5263,-87.2525,11
2337,07733,40.8689,-84.5904,-1
2338,34788,42.214,-70.9203,9
2339,98325,32.5768,-85.312,14
2340,48229,32.5475,-85.4682,14
2341,33168,34.4093,-86.4628,14
2342,07882,40.7361,-74.2251,17
2343,45723,43.5663,-92.0145,7
2344,77573,40.8742,-74.35,17
2345,33015,40.7056,-74.0083,17
2346,75104,42.5327,-71.0339,9
2347,38930,29.7758,-95.3121,6
2348,77489,37.9939,-121.8089,0
2349,75010,37.6574,-122.4235,0
2350,95372,40.9252,-74.1781,17
2351,60045,40.4308,-79.9205,12
2352,11577,34.268,-85.862,14
2353,43016,39.8504,-74.9646,18
2354,35462,47.9222,-122.6896,1
2355,10801,38.0573,-76.6616,8
2356,98383,36.8191,-77.4832,8
2357,17601,40.0859,-80.0703,12
2358,43724,41.5735,-78.6823,-1
2359,94306,36.8585,-76.0019,8
2360,48215,37.1539,-121.9816,0
2361,48101,40.5622,-80.4388,12
2362,98244,32.8113,-85.1749,14
2363,76028,40.9331,-74.0195,17
2364,76234,40.2669,-74.525,-1
2365,98935,31.8562,-90.4051,13
2366,39401,33.0304,-96.8777,5
2367,07010,25.8902,-80.2101,3
2368,15767,47.9861,-122.7883,1
2369,46064,42.6735,-82.9163,10
2370,22482,40.7368,-74.3271,17
2371,22460,32.3299,-90.0915,13
2372,29729,39.2077,-82.6908,15
2373,33028,30.1774,-96.4028,6
2374,38748,35.4733,-80.8726,4
2375,11230,32.6368,-83.6395,-1
2376,81133,40.9548,-73.9602,17
2377,37334,37.0462,-76.4096,8
2378,08068,38.2995,-77.4772,8
2379,48307,35.3344,-81.7707,4
2380,32127,32.5316,-97.309,5
2381,08520,39.7467,-81.5153,15
2382,98499,46.9939,-122.743,1
2383,75182,41.9547,-78.654,-1
2384,15223,48.9879,-123.0555,1
2385,11433,31.9494,-89.8095,13
2386,36116,33.9517,-96.712,5
2387,15627,38.4489,-78.8714,8
2388,80812,48.531,-121.6643,1
2389,80422,33.3563,-97.1814,5
2390,48231,39.4077,-82.1113,15
2391,61944,41.6189,-80.3086,-1
2392,43952,40.817,-74.0,17
2393,98367,48.5255,-121.9887,1
2394,19047,39.7096,-86.2614,16
2395,22548,39.7555,-121.6069,0
2396,71203,43.363,-92.126,7
2397,99821,42.352,-71.2084,9
2398,46173,37.427,-105.4049,2
2399,07650,37.7162,-76.382,8
2400,35563,39.9975,-85.7466,16
2401,33179,35.5836,-80.9631,4
2402,39428,40.9461,-73.8669,17
2403,60625,39.7906,-81.5562,15
2404,75231,29.8157,-94.3395,6
2405,55124,40.8403,-74.0925,17
2406,43758,43.4017,-94.818,7
2407,56027,40.3472,-80.1153,12
2408,35406,32.7493,-97.2181,5
2409,75460,40.7079,-75.1507,-1
2410,98372,43.0194,-70.8997,9
2411,75226,40.8462,-73.9954,17
2412,08859,39.6192,-85.4321,-1
2413,80821,40.3698,-80.634,12
2414,08091,39.816,-105.4753,2
2415,39209,37.9038,-77.6308,8
2416,93106,43.0932,-92.144,7
2417,35127,42.5683,-83.3805,10
2418,98003,40.9069,-74.1209,17
2419,75791,39.9515,-74.1521,-1
2420,80299,38.905,-104.6982,2
2421,75253,40.4837,-104.8994,2
2422,77445,39.3374,-81.6743,-1
2423,12114,31.2559,-89.7998,13
2424,50536,32.8621,-97.2508,5
2425,98901,39.6482,-81.9127,15
2426,07649,42.4586,-83.1363,10
2427,11355,38.7495,-83.1335,15
2428,77356,47.1126,-122.7794,1
2429,70807,34.9689,-79.9721,4
2430,60441,43.8826,-93.3195,7
2431,77357,40.3477,-75.0968,-1
2432,83647,40.7101,-74.0013,17
2433,33625,47.9287,-124.3989,1
2434,55123,30.4411,-95.7097,6
2435,33172,40.7536,-73.8226,17
2436,47346,32.467,-89.269,13
2437,35476,37.4931,-119.9219,0
2438,55936,35.2106,-80.4407,4
2439,07660,40.1524,-79.8835,12
2440,08000,40.4733,-80.6325,12
2441,07930,42.0212,-71.2178,9
2442,48346,40.5979,-73.9743,17
2443,28611,41.1709,-74.3686,-1
2444,46219,32.222,-95.2266,5
2445,07721,40.0867,-75.1524,18
2446,39041,42.3589,-71.3001,9
2447,56026,43.1888,-70.8868,9
2448,76001,40.362,-75.319,-1
2449,98346,39.6349,-75.6993,-1
2450,98283,40.4927,-79.8345,12
2451,94514,40.7482,-74.0498,17
2452,77388,40.338,-83.4655,15
2453,67735,46.8836,-124.1061,1
2454,59846,33.7563,-85.8107,14
2455,18964,39.6841,-84.1633,15
2456,07401,42.4843,-71.2768,9
2457,77840,27.8176,-82.6776,3
2458,16125,30.0102,-94.8787,6
2459,35578,42.8507,-70.8588,9
2460,23930,39.6431,-104.8987,2
2461,22047,39.3491,-101.7164,2
2462,56081,47.8108,-122.5255,1
2463,43812,44.4587,-93.1668,7
2464,35016,41.0443,-74.0981,17
2465,02720,42.5848,-83.2821,10
2466,30126,32.3778,-90.4474,13
2467,45775,39.7821,-86.0495,16
2468,36081,42.7239,-83.4232,10
2469,01062,39.9228,-85.1601,16
2470,75028,42.3959,-71.1787,9
2471,15241,33.175,-87.2574,14
2472,43340,,,-1
2473,80640,40.6759,-74.2944,17
2474,75229,42.0399,-70.7163,9
2475,98391,40.7851,-73.8096,17
2476,81323,37.5176,-121.9287,0
2477,28711,47.5682,-121.8896,1
2478,76118,32.4663,-97.4011,5
2479,75475,30.6045,-96.3123,6
2480,95134,38.347,-122.6941,0
2481,55981,38.804,-102.8198,2
2482,20009,33.541,-85.9363,14
2483,80215,40.1836,-85.496,16
2484,08853,33.2063,-86.7812,14
2485,60516,39.3774,-85.7679,16
2486,98001,43.0634,-83.7001,10
2487,80023,39.9487,-75.1593,18
2488,10468,39.3762,-75.1617,-1
2489,95540,39.887,-75.2972,18
2490,08079,31.7945,-85.9655,-1
2491,07945,41.7182,-71.14,9
2492,23821,40.865,-73.6277,-1
2493,23169,37.7741,-120.8377,0
2494,77510,44.152,-92.8825,7
2495,02171,38.876,-104.817,2
2496,80222,37.4443,-122.1497,0
2497,75161,32.425,-97.7742,5
2498,77003,26.7492,-80.0725,3
2499,77041,38.3365,-77.4366,8
2500,23102,31.7613,-89.6551,13
2501,23024,29.4032,-95.0734,6
2502,98320,37.6009,-76.4575,8
2503,36071,39.5591,-75.4521,-1
2504,43772,40.9199,-74.1932,17
2505,98021,40.6318,-74.5105,17
2506,47345,40.2561,-85.6681,16
2507,30144,41.5994,-86.7077,-1
2508,33101,41.1826,-74.4564,-1
2509,81148,39.3021,-83.272,15
2510,39194,38.9268,-78.1796,8
2511,98363,38.162,-77.6854,8
2512,24401,37.4969,-122.2674,0
2513,23067,46.1814,-119.1383,1
2514,33155,37.7526,-121.77,0
2515,80745,39.3322,-100.4758,2
2516,76109,32.8594,-90.4031,13
2517,46120,42.5424,-83.3793,10
2518,76034,40.9051,-73.3309,-1
2519,75090,29.4117,-95.8273,6
2520,77086,40.5232,-83.4942,15
2521,60101,33.0383,-97.0745,5
2522,15089,41.9025,-87.7393,11
2523,08826,42.5796,-70.7674,9
2524,77389,33.8201,-87.0779,14
2525,48022,33.1768,-96.9583,5
2526,98422,37.5239,-120.8517,0
2527,07931,32.3053,-87.7954,14
2528,10466,25.7341,-80.4068,3
2529,19044,37.0879,-78.6378,8
2530,52045,38.2192,-78.0461,8
2531,28660,40.3666,-74.6408,17
2532,33154,,,-1
2533,01950,29.7489,-95.3391,6
2534,29058,32.7332,-96.195,5
2535,15133,41.5968,-70.5671,9
2536,02790,39.0487,-104.814,2
2537,36748,42.2113,-70.9582,9
2538,95382,39.4845,-105.0561,2
2539,75068,40.0084,-79.8404,12
2540,33486,47.2948,-122.3983,1
2541,57006,40.7134,-74.9162,-1
2542,56048,41.9335,-88.0054,11
2543,36117,32.8872,-97.146,5
2544,07008,44.3056,-96.7914,-1
2545,45647,40.7015,-74.3227,17
2546,31820,43.7755,-94.1632,7
2547,44445,43.6036,-92.8319,7
2548,27127,42.0847,-71.0002,9
2549,79602,39.789,-86.2136,16
2550,43231,41.9453,-87.7474,11
2551,47446,37.5368,-122.032,0
2552,55926,41.1275,-101.7107,2
2553,11102,34.9773,-80.8584,4
2554,07834,39.5714,-81.6346,15
2555,30233,40.8434,-73.8602,17
2556,45402,40.8729,-73.8278,17
2557,08810,33.659,-96.879,5
2558,45377,39.596,-86.1309,16
2559,43150,35.0054,-80.2829,4
2560,28133,47.5857,-122.0345,1
2561,55952,40.2192,-79.6095,12
2562,46143,30.1288,-95.4239,6
2563,76273,37.638,-77.7077,8
2564,01834,40.5352,-74.2116,17
2565,10475,36.8362,-76.344,8
2566,81211,39.0437,-83.121,15
2567,43973,35.6884,-81.3612,4
2568,36874,40.3478,-79.8642,12
2569,14561,34.6024,-80.7103,4
2570,43080,34.7278,-80.0958,4
2571,28166,33.0752,-96.7843,5
2572,27316,40.9343,-82.2126,15
2573,07017,36.624,-78.5569,8
2574,23103,40.8559,-82.3189,15
2575,07204,33.7169,-96.5235,5
2576,77931,29.7032,-96.5527,6
2577,77406,42.3168,-71.2084,9
2578,45503,41.6382,-79.6855,-1
2579,80303,39.8726,-86.2768,16
2580,56152,40.9721,-73.959,17
2581,16218,39.7614,-105.6844,2
2582,11249,40.7807,-73.7812,17
2583,36260,42.453,-71.1441,9
2584,59645,40.1576,-75.2799,18
2585,75939,40.6156,-74.7724,17
2586,02054,40.3059,-75.5953,-1
2587,11964,39.3662,-82.1341,15
2588,75414,39.8843,-86.5429,16
2589,95973,42.6028,-71.2232,9
2590,32907,36.933,-78.1242,8
2591,19002,38.37,-78.2976,8
2592,73072,40.4289,-74.1083,17
2593,77027,40.8064,-72.8566,-1
2594,02461,40.167,-74.6488,-1
2595,77092,40.2528,-82.5177,15
2596,78934,41.2799,-84.3626,-1
2597,22408,32.3804,-86.2799,14
2598,79720,31.9879,-88.3367,-1
2599,29718,40.9067,-81.7225,-1
2600,32526,40.5594,-73.9067,17
2601,75021,43.1698,-77.6007,-1
2602,77386,42.0529,-83.3755,10
2603,45640,,,-1
2604,30024,36.9811,-76.6368,8
2605,15672,32.5178,-94.7303,5
2606,23518,46.8641,-122.8493,1
2607,55075,33.9801,-95.0025,-1
2608,43358,36.8586,-76.2686,8
2609,75148,40.135,-86.2205,16
2610,43755,38.5507,-86.449,-1
2611,60302,42.5076,-83.6342,10
2612,19422,45.2462,-91.9742,7
2613,23660,39.5491,-107.7898,2
2614,43064,41.8925,-87.7895,11
2615,50316,40.0459,-81.4479,15
2616,48122,32.1705,-96.006,5
2617,47441,35.7143,-79.6469,4
2618,35040,42.8303,-77.1207,-1
2619,01890,32.6212,-85.184,14
2620,11360,42.753,-71.027,9
2621,81631,44.8881,-93.046,7
2622,19143,34.0425,-84.0262,14
2623,77007,30.4756,-87.3179,-1
2624,23239,34.6546,-80.3639,4
2625,78754,32.2787,-101.4578,-1
2626,33138,38.2481,-77.4681,8
2627,33134,29.8324,-95.472,6
2628,81505,35.199,-97.4841,-1
2629,16508,40.1809,-75.2156,18
2630,39452,30.3423,-97.6673,-1
2631,23837,,,-1
2632,32712,39.7674,-82.428,15
2633,15680,40.3825,-74.5111,17
2634,94506,39.7563,-84.1895,15
2635,43019,33.282,-83.9784,-1
2636,15104,43.716,-92.7268,7
2637,17603,38.7426,-86.4761,-1
2638,55987,32.4178,-99.7214,-1
2639,07921,36.0425,-80.2609,4
2640,07422,40.8489,-80.6209,12
2641,80921,32.5616,-84.8559,-1
2642,98326,39.6341,-106.7588,2
2643,02536,42.2812,-83.1826,10
2644,28114,41.6092,-93.6,-1
2645,28637,,,-1
2646,55964,40.2075,-79.758,12
2647,80011,32.7002,-97.3789,5
2648,53024,40.8842,-103.3728,2
2649,23117,37.8252,-77.9899,8
2650,60657,44.1168,-93.7095,7
2651,35089,26.3481,-80.1104,3
2652,98837,25.7907,-80.13,3
2653,23520,35.9593,-80.8511,4
2654,43830,42.4439,-90.9313,7
2655,36744,40.0091,-76.3671,-1
2656,01970,40.4038,-79.8625,12
2657,11412,37.8321,-121.9167,0
2658,67740,40.5189,-79.4959,12
2659,80487,28.712,-81.5136,3
2660,07927,36.7225,-77.0783,8
2661,94551,42.0976,-80.0935,-1
2662,23936,40.8223,-74.4569,17
2663,59718,37.1721,-105.9858,2
2664,90024,25.7791,-80.1978,3
2665,99337,34.0287,-84.6047,14
2666,94070,39.8916,-85.0494,-1
2667,07208,39.9095,-81.558,15
2668,22551,31.7062,-86.3715,-1
2669,11374,47.6776,-122.9375,1
2670,55979,37.7126,-77.8315,8
2671,98199,,,-1
2672,33032,32.9791,-86.0484,14
2673,48146,43.3231,-87.9521,-1
2674,76058,35.718,-81.4194,4
2675,77044,48.2255,-124.2015,1
2676,01867,42.9872,-82.7854,10
2677,98024,30.1044,-95.5066,6
2678,98008,35.5986,-82.2902,4
2679,98302,37.4666,-108.4717,2
2680,95118,42.3219,-72.6928,9
2681,35490,39.0909,-82.1486,15
2682,35222,33.8332,-84.6031,14
2683,46012,36.8806,-77.9055,8
2684,02478,40.7789,-74.6,17
2685,73013,40.5835,-124.1473,0
2686,48218,41.7602,-88.0159,11
2687,98221,40.5293,-74.7401,-1
2688,19193,38.9202,-77.0375,8
2689,60475,37.4087,-121.9406,0
2690,98380,43.9587,-91.9417,7
2691,98944,34.0637,-118.4408,0
2692,02493,45.6681,-111.2404,1
2693,15220,37.4124,-78.4349,8
2694,02370,35.9946,-81.7266,4
2695,23899,,,-1
2696,11358,33.2273,-87.5943,14
2697,95340,44.806,-93.1409,7
2698,21750,28.0726,-82.559,3
2699,43110,43.1392,-115.6963,-1
2700,19122,42.2692,-83.1364,10
2701,80010,35.6215,-97.4733,-1
2702,07461,33.5219,-86.7666,14
2703,19095,43.9875,-94.6229,7
2704,31808,,,-1
2705,35960,47.066,-114.4219,1
2706,75457,37.8254,-121.6236,0
2707,77487,48.4704,-121.5554,1
2708,95684,33.4846,-96.2541,5
2709,18938,32.8013,-97.1952,5
2710,45230,29.6197,-95.6349,6
2711,98101,33.1702,-95.2181,5
2712,94501,32.6288,-85.0017,14
2713,33054,30.1579,-95.198,6
2714,75765,41.593,-88.0507,11
2715,48181,30.5768,-91.2246,-1
2716,98331,43.1082,-94.6825,7
2717,07830,,,-1
2718,98375,39.7392,-104.9847,2
2719,43844,34.4329,-119.8371,0
2720,10038,39.6991,-78.1762,-1
2721,10502,37.2279,-76.9641,8
2722,46070,42.1293,-70.9133,9
2723,98907,41.4686,-87.6386,11
2724,32192,40.0018,-75.1179,18
2725,75289,40.4353,-74.2358,17
2726,75115,33.1424,-87.1369,14
2727,03060,40.1201,-79.4051,12
2728,75011,32.9537,-96.8903,5
2729,15610,,,-1
2730,35184,29.3268,-82.1046,3
2731,93901,46.6288,-120.574,1
2732,74743,40.3398,-85.6403,16
2733,60712,41.0113,-73.8413,17
2734,39479,40.3172,-82.056,15
2735,18902,47.1037,-122.3235,1
2736,07072,,,-1
2737,95324,32.6439,-95.222,5
2738,98059,37.7706,-122.2648,0
2739,75081,39.0713,-84.3758,-1
2740,15628,40.3556,-74.9839,-1
2741,77665,38.5953,-120.5949,0
2742,10543,37.824,-76.7008,8
2743,70661,39.6132,-87.6976,-1
2744,43717,42.3314,-83.0458,10
2745,12983,39.6848,-102.9904,2
2746,03908,32.3129,-86.2421,14
2747,39662,39.8051,-74.9255,18
2748,16148,39.0843,-103.499,2
2749,10701,47.2042,-122.2734,1
2750,28682,33.2722,-87.536,14
2751,95929,43.5201,-94.0984,7
2752,07648,44.7497,-93.2029,7
2753,77384,25.9571,-80.1814,3
2754,75211,33.9676,-87.9024,14
2755,43071,31.5285,-89.4816,13
2756,60631,42.008,-87.7361,11
2757,70380,34.0113,-95.5139,5
2758,98255,29.1383,-80.9956,3
2759,16335,39.9712,-74.6676,-1
2760,07110,35.1527,-86.5664,-1
2761,07022,33.149,-90.9041,-1
2762,98513,26.0185,-80.3449,3
2763,55965,34.6822,-80.9891,4
2764,80501,39.7301,-121.8414,0
2765,98526,41.2326,-80.453,12
2766,07823,31.3795,-90.2867,13
2767,75077,43.2292,-70.7859,9
2768,39083,44.3243,-74.133,-1
2769,95033,30.3085,-93.6615,-1
2770,77531,40.9525,-73.735,17
2771,15870,40.0996,-79.381,12
2772,77435,37.4002,-120.8723,0
2773,47274,32.553,-92.0422,-1
2774,77306,28.8887,-81.7827,3
2775,33325,40.3859,-74.174,17
2776,23851,33.2351,-97.574,5
2777,48021,48.8018,-122.0918,1
2778,15360,37.418,-122.1274,0
2779,43357,40.0766,-76.3107,-1
2780,55122,32.8889,-87.9303,14
2781,39773,40.7845,-73.6403,17
2782,07675,40.8308,-75.0503,-1
2783,33433,47.4859,-123.9206,1
2784,50616,41.6338,-80.1488,-1
2785,71295,29.6977,-91.2654,-1
2786,46237,41.9951,-87.8082,11
2787,15218,40.1818,-82.356,15
2788,94565,30.2257,-95.4924,6
2789,01835,40.9952,-73.9582,17
2790,76226,41.2075,-96.1147,-1
2791,76064,45.103,-92.1134,7
2792,28104,40.4262,-75.1074,-1
2793,15216,40.5711,-74.6377,17
2794,94086,33.1624,-90.25,13
2795,08343,36.6486,-119.9987,0
2796,01109,42.7138,-70.907,9
2797,43760,26.3464,-80.1564,3
2798,47906,33.6076,-88.6503,-1
2799,77578,44.786,-93.2202,7
2800,39144,26.1097,-80.3215,3
2801,80007,30.2277,-95.2851,6
2802,48317,42.2374,-87.8482,11
2803,94044,37.9926,-120.2624,0
2804,01960,39.2141,-81.8329,15
2805,33145,40.7582,-74.9914,-1
2806,35186,40.9277,-74.3428,17
2807,08801,41.0234,-74.0603,17
2808,93940,44.1361,-91.9745,7
2809,35049,44.9901,-123.0262,1
2810,07063,43.8923,-92.8175,7
2811,80601,40.8496,-80.1381,12
2812,75604,40.444,-86.9237,-1
2813,94028,39.8788,-82.188,15
2814,46181,42.1145,-72.5543,9
2815,15317,39.6442,-75.1568,-1
2816,48051,32.2993,-97.0271,5
2817,16210,33.1062,-97.16,5
2818,02341,38.0031,-121.9172,0
2819,44438,40.4237,-79.89,12
2820,98366,32.1592,-91.7108,-1
2821,48103,39.8142,-82.9764,15
2822,77011,33.6539,-86.9803,14
2823,80498,43.809,-92.7595,7
2824,01992,,,-1
2825,43082,37.1852,-93.2057,-1
2826,95391,37.8298,-120.1037,0
2827,35987,42.7443,-82.8042,10
2828,83644,43.8487,-91.2484,7
2829,82718,39.3696,-86.1838,16
2830,39191,32.5251,-94.799,5
2831,94508,40.6048,-74.4427,17
2832,07670,42.6413,-83.0504,10
2833,95128,31.851,-90.8283,13
2834,11420,42.4656,-83.3638,10
2835,38901,37.8431,-122.2402,0
2836,32901,41.8696,-72.3718,9
2837,16142,25.8321,-80.2094,3
2838,98250,38.3796,-77.5349,8
2839,33176,41.4509,-81.619,-1
2840,29596,35.4698,-79.1717,4
2841,95351,40.2874,-84.1622,15
2842,08830,32.4605,-83.7283,-1
2843,43148,39.5535,-82.7763,15
2844,02346,46.65,-121.6553,1
2845,80131,34.2621,-86.9125,14
2846,19034,38.5769,-122.4477,0
2847,76010,43.7191,-116.6112,1
2848,77632,37.7695,-121.5397,0
2849,50461,,,-1
2850,95124,42.2794,-83.784,10
2851,33150,41.2255,-80.5326,12
2852,80523,40.9049,-79.5074,12
2853,30134,42.6938,-82.8207,10
2854,02359,,,-1
2855,11747,39.1587,-105.817,2
2856,85251,32.8726,-88.2374,-1
2857,77562,39.9242,-83.8088,15
2858,32086,,,-1
2859,77586,42.0124,-71.3275,9
2860,80623,40.2471,-75.4602,-1
2861,35778,40.5429,-79.3978,12
2862,91321,42.5834,-83.5009,10
2863,66044,39.4764,-105.0075,2
2864,76426,39.8227,-82.5043,15
2865,30308,37.6236,-120.9966,0
2866,33060,34.7307,-79.8011,4
2867,45710,41.1382,-80.3245,12
2868,75479,28.0691,-80.62,3
2869,97444,40.9216,-73.9659,17
2870,60618,,,-1
2871,35171,47.3407,-121.8874,1
2872,98051,32.9157,-86.7158,14
2873,39652,42.4073,-124.4218,0
2874,23862,33.6066,-96.3502,5
2875,07114,26.2315,-80.1235,3
2876,01844,33.7718,-84.3757,14
2877,46051,39.0289,-95.2086,-1
2878,95252,34.3795,-118.523,0
2879,44215,,,-1
2880,75146,40.2854,-104.7825,2
2881,10012,29.5832,-95.037,6
2882,98290,29.8285,-81.3237,-1
2883,96160,33.4936,-111.9167,0
2884,22207,33.7606,-84.7477,14
2885,43008,40.5853,-105.0844,2
2886,56041,39.328,-120.1833,0
2887,28075,37.1353,-80.4188,-1
2888,29020,39.1269,-84.4853,-1
2889,02465,30.2713,-97.7426,-1
2890,81006,33.054,-97.4817,5
2891,98007,30.3659,-86.2458,-1
2892,15014,33.4202,-86.1028,14
2893,81302,40.7317,-122.9353,0
2894,70665,36.1114,-86.869,-1
2895,30303,,,-1
2896,30291,41.6295,-93.723,-1
2897,89128,40.6311,-79.5899,12
2898,35450,37.674,-122.0894,0
2899,43953,41.0653,-81.9017,-1
2900,75232,38.162,-120.8572,0
2901,75030,40.0854,-85.844,16
2902,11348,33.5832,-84.5499,14
2903,80109,33.8668,-96.5672,5
2904,77077,33.407,-82.3955,-1
2905,07780,39.5589,-106.1332,2
2906,35456,37.4404,-120.1438,0
2907,08527,44.2842,-93.9453,7
2908,76107,34.5484,-87.0004,14
2909,16226,41.8378,-87.7602,11
2910,11670,39.705,-74.2604,-1
2911,70816,33.7525,-84.3888,14
2912,36043,30.2009,-93.4437,-1
2913,81130,37.2753,-107.8801,2
2914,33056,40.6082,-79.7414,12
2915,14424,34.2696,-80.591,4
2916,26062,39.9337,-82.4724,15
2917,46203,38.9033,-77.1263,8
2918,19021,32.2243,-86.3932,14
2919,15646,,,-1
2920,98557,25.6694,-80.4085,3
2921,55969,30.942,-95.3403,6
2922,87740,38.7346,-121.234,0
2923,79601,47.1042,-122.87,1
2924,47424,39.7982,-84.3211,15
2925,36108,,,-1
2926,35983,33.0618,-87.4422,14
2927,19123,,,-1
2928,19056,39.3643,-104.9014,2
2929,07510,,,-1
2930,08077,32.6647,-96.8384,5
2931,02568,40.3524,-80.6781,12
2932,07302,,,-1
2933,76227,36.1968,-115.2644,-1
2934,07852,29.9015,-95.2848,6
2935,24590,37.8049,-78.474,8
2936,15227,40.7221,-74.0469,17
2937,47374,40.9168,-74.1718,17
2938,77050,42.0495,-104.9679,2
2939,11234,40.7001,-73.9057,17
2940,90307,38.73,-104.7536,2
2941,07704,29.6321,-95.3416,6
2942,22393,34.1911,-85.7705,14
2943,47872,32.4682,-99.7182,-1
2944,30238,44.1025,-91.8158,7
2945,98087,47.0297,-123.273,1
2946,08736,40.0889,-79.3427,12
2947,98047,40.4137,-80.5683,12
2948,28681,42.8689,-77.2846,-1
2949,80911,37.8164,-106.9277,2
2950,11219,31.0013,-89.4523,-1
2951,35475,34.8238,-79.5491,4
2952,94131,35.0465,-81.9818,4
2953,95363,34.3831,-88.6674,-1
2954,58104,46.156,-119.264,1
2955,98243,,,-1
2956,08880,42.3918,-71.5609,9
2957,48039,32.4441,-95.331,5
2958,97219,33.3971,-79.9717,4
2959,29726,40.7002,-85.2774,-1
2960,08823,33.5568,-97.8373,5
2961,07095,35.1004,-77.1029,-1
2962,07734,,,-1
2963,15131,,,-1
2964,35540,40.3599,-74.0389,17
2965,55066,33.7866,-118.2987,0
2966,29712,31.5168,-82.0397,-1
2967,01225,46.5581,-122.2496,1
2968,77047,42.4638,-83.2255,10
2969,19147,36.9442,-76.252,8
2970,77062,,,-1
2971,29728,40.934,-82.5222,15
2972,30728,37.2653,-78.6517,8
2973,80238,32.7046,-96.8725,5
2974,43061,45.458,-122.7074,1
2975,07661,42.6859,-82.5499,10
2976,15323,40.5523,-74.5311,17
2977,28036,48.6201,-122.9999,1
2978,46032,46.7932,-96.8397,-1
2979,77355,37.4826,-121.1648,0
2980,03638,40.3711,-81.7623,-1
2981,98270,34.6215,-86.4644,14
2982,98011,26.0161,-80.1517,3
2983,95070,30.4416,-95.5394,6
2984,02362,33.3812,-95.6623,5
2985,81657,29.6661,-97.4906,-1
2986,28128,42.2288,-87.9719,11
2987,55957,34.4675,-87.6478,14
2988,03042,41.4237,-74.1601,-1
2989,48126,41.7004,-87.8263,11
2990,76086,40.9265,-74.0392,17
2991,98360,34.692,-85.2602,14
2992,43320,42.5611,-73.158,-1
2993,24558,34.2056,-87.1948,14
2994,33037,40.4414,-74.1306,17
2995,15229,40.4421,-74.5369,17
2996,93514,41.5467,-87.6126,11
2997,52141,,,-1
2998,06372,32.7003,-95.878,5
2999,96150,41.3882,-71.9495,9
3000,75117,42.9548,-91.6454,7
3001,77051,37.5014,-118.4048,0
3002,92833,40.5203,-80.037,12
3003,95215,36.7626,-78.9415,8
3004,08884,47.0822,-122.186,1
3005,15140,32.7549,-97.7899,5
3006,76023,43.0411,-71.0764,9
3007,98251,44.2359,-92.2672,7
3008,76036,41.9584,-70.6673,9
3009,23842,,,-1
3010,77381,30.1598,-95.7402,6
3011,08078,35.4858,-80.794,4
3012,07878,40.1179,-80.4103,12
3013,46033,31.9449,-89.2338,13
3014,24060,42.1751,-70.9495,9
3015,43771,33.5819,-101.8778,-1
3016,15825,39.507,-84.7452,15
3017,35114,35.6829,-88.8281,-1
3018,35553,33.4699,-95.1937,5
3019,94536,35.2274,-79.9871,4
3020,28679,43.1482,-92.4237,7
3021,50436,41.4048,-79.8309,12
3022,19001,32.4227,-110.9768,0
3023,77023,41.3691,-71.8126,9
3024,03103,47.8331,-121.6365,1
3025,63366,33.0594,-97.5868,5
3026,94538,40.4048,-79.777,12
3027,77447,37.9551,-121.2041,0
3028,31815,33.8766,-117.9551,0
